,UF,gasto,data,Região,gasto em milhões
1469,52 Goiás,33702293.07,2018-01-01,Centro-Oeste,33.70229307
1470,52 Goiás,30923462.58,2018-02-01,Centro-Oeste,30.92346258
1471,52 Goiás,34861711.53,2018-03-01,Centro-Oeste,34.86171153
1472,52 Goiás,33764503.14,2018-04-01,Centro-Oeste,33.76450314
1473,52 Goiás,36357757.3,2018-05-01,Centro-Oeste,36.357757299999996
1474,52 Goiás,33492211.73,2018-06-01,Centro-Oeste,33.49221173
1475,52 Goiás,35313884.4,2018-07-01,Centro-Oeste,35.3138844
1476,52 Goiás,35380148.68,2018-08-01,Centro-Oeste,35.38014868
1477,52 Goiás,33780632.05,2018-09-01,Centro-Oeste,33.780632049999994
1478,52 Goiás,35990491.96,2018-10-01,Centro-Oeste,35.99049196
1479,52 Goiás,34862475.74,2018-11-01,Centro-Oeste,34.86247574
1480,52 Goiás,34050646.02,2018-12-01,Centro-Oeste,34.05064602
1481,52 Goiás,34795831.02,2019-01-01,Centro-Oeste,34.79583102
1482,52 Goiás,33279088.23,2019-02-01,Centro-Oeste,33.27908823
1483,52 Goiás,34951022.38,2019-03-01,Centro-Oeste,34.951022380000005
1484,52 Goiás,36207403.69,2019-04-01,Centro-Oeste,36.20740369
1485,52 Goiás,37750841.56,2019-05-01,Centro-Oeste,37.750841560000005
1486,52 Goiás,35372150.57,2019-06-01,Centro-Oeste,35.37215057
1487,52 Goiás,36473617.92,2019-07-01,Centro-Oeste,36.47361792
1488,52 Goiás,38399592.7,2019-08-01,Centro-Oeste,38.3995927
1489,52 Goiás,36335534.96,2019-09-01,Centro-Oeste,36.335534960000004
1490,52 Goiás,37171427.64,2019-10-01,Centro-Oeste,37.17142764
1491,52 Goiás,36234132.35,2019-11-01,Centro-Oeste,36.23413235
1492,52 Goiás,34050298.55,2019-12-01,Centro-Oeste,34.050298549999994
1493,52 Goiás,36312121.02,2020-01-01,Centro-Oeste,36.312121020000006
1494,52 Goiás,34158023.81,2020-02-01,Centro-Oeste,34.15802381
1495,52 Goiás,34558308.52,2020-03-01,Centro-Oeste,34.558308520000004
1496,52 Goiás,27499307.93,2020-04-01,Centro-Oeste,27.49930793
1497,52 Goiás,31870107.62,2020-05-01,Centro-Oeste,31.870107620000002
1498,52 Goiás,34437633.2,2020-06-01,Centro-Oeste,34.4376332
1499,52 Goiás,33499284.38,2020-07-01,Centro-Oeste,33.49928438
1500,15 Pará,20126081.01,2008-02-01,Norte,20.12608101
1501,15 Pará,22149375.82,2008-03-01,Norte,22.14937582
1502,15 Pará,23436682.75,2008-04-01,Norte,23.43668275
1503,15 Pará,23861080.8,2008-05-01,Norte,23.8610808
1504,15 Pará,23502915.9,2008-06-01,Norte,23.502915899999998
1505,15 Pará,22544291.26,2008-07-01,Norte,22.54429126
1506,15 Pará,23259148.28,2008-08-01,Norte,23.25914828
1507,15 Pará,23667690.01,2008-09-01,Norte,23.66769001
1508,15 Pará,23352577.75,2008-10-01,Norte,23.35257775
1509,15 Pará,23537613.41,2008-11-01,Norte,23.53761341
1510,15 Pará,23836162.4,2008-12-01,Norte,23.8361624
1511,15 Pará,25397157.43,2009-01-01,Norte,25.39715743
1512,15 Pará,23045700.7,2009-02-01,Norte,23.045700699999998
1513,15 Pará,28225957.76,2009-03-01,Norte,28.22595776
1514,15 Pará,27478025.61,2009-04-01,Norte,27.47802561
1515,15 Pará,26610951.91,2009-05-01,Norte,26.61095191
1516,15 Pará,26424970.11,2009-06-01,Norte,26.42497011
1517,15 Pará,26331756.26,2009-07-01,Norte,26.331756260000002
1518,15 Pará,27892582.69,2009-08-01,Norte,27.89258269
1519,15 Pará,27231854.35,2009-09-01,Norte,27.231854350000003
1520,15 Pará,27599957.69,2009-10-01,Norte,27.59995769
1521,15 Pará,26784181.74,2009-11-01,Norte,26.784181739999998
1522,15 Pará,25511285.54,2009-12-01,Norte,25.51128554
1523,15 Pará,26421157.74,2010-01-01,Norte,26.421157739999998
1524,15 Pará,25483553.06,2010-02-01,Norte,25.48355306
1525,15 Pará,28537493.86,2010-03-01,Norte,28.537493859999998
1526,15 Pará,26949923.37,2010-04-01,Norte,26.94992337
1527,15 Pará,28436425.05,2010-05-01,Norte,28.43642505
1528,15 Pará,26947713.85,2010-06-01,Norte,26.947713850000003
1529,15 Pará,26125357.73,2010-07-01,Norte,26.12535773
1530,15 Pará,27761867.94,2010-08-01,Norte,27.761867940000002
1531,15 Pará,27280175.15,2010-09-01,Norte,27.280175149999998
1532,15 Pará,26522062.12,2010-10-01,Norte,26.52206212
1533,15 Pará,26687663.81,2010-11-01,Norte,26.68766381
1534,15 Pará,26322040.53,2010-12-01,Norte,26.322040530000002
1535,15 Pará,27999789.2,2011-01-01,Norte,27.9997892
1536,15 Pará,26170892.65,2011-02-01,Norte,26.17089265
1537,15 Pará,29193123.8,2011-03-01,Norte,29.193123800000002
1538,15 Pará,27294759.31,2011-04-01,Norte,27.29475931
1539,15 Pará,27759327.87,2011-05-01,Norte,27.75932787
1540,15 Pará,26458847.52,2011-06-01,Norte,26.45884752
1541,15 Pará,25646178.94,2011-07-01,Norte,25.646178940000002
1542,15 Pará,27348214.64,2011-08-01,Norte,27.348214640000002
1543,15 Pará,27122078.56,2011-09-01,Norte,27.12207856
1544,15 Pará,27151997.82,2011-10-01,Norte,27.151997820000002
1545,15 Pará,27076766.56,2011-11-01,Norte,27.07676656
1546,15 Pará,25935603.25,2011-12-01,Norte,25.93560325
1547,15 Pará,26931701.79,2012-01-01,Norte,26.931701789999998
1548,15 Pará,25389310.74,2012-02-01,Norte,25.38931074
1549,15 Pará,28704612.93,2012-03-01,Norte,28.70461293
1550,15 Pará,26847966.6,2012-04-01,Norte,26.847966600000003
1551,15 Pará,28536479.38,2012-05-01,Norte,28.53647938
1552,15 Pará,24989145.96,2012-06-01,Norte,24.989145960000002
1553,15 Pará,23915410.75,2012-07-01,Norte,23.91541075
1554,15 Pará,25339308.28,2012-08-01,Norte,25.33930828
1555,15 Pará,26463528.52,2012-09-01,Norte,26.46352852
1556,15 Pará,27078939.15,2012-10-01,Norte,27.07893915
1557,15 Pará,25649589.97,2012-11-01,Norte,25.649589969999997
1558,15 Pará,24231259.58,2012-12-01,Norte,24.23125958
1559,15 Pará,27488235.67,2013-01-01,Norte,27.48823567
1560,15 Pará,24858606.41,2013-02-01,Norte,24.85860641
1561,15 Pará,28385955.37,2013-03-01,Norte,28.38595537
1562,15 Pará,29935288.76,2013-04-01,Norte,29.935288760000002
1563,15 Pará,30031113.55,2013-05-01,Norte,30.03111355
1564,15 Pará,28287779.49,2013-06-01,Norte,28.28777949
1565,15 Pará,27834188.35,2013-07-01,Norte,27.83418835
1566,15 Pará,28495723.69,2013-08-01,Norte,28.495723690000002
1567,15 Pará,28476294.93,2013-09-01,Norte,28.476294929999998
1568,15 Pará,29356437.61,2013-10-01,Norte,29.35643761
1569,15 Pará,28086219.41,2013-11-01,Norte,28.08621941
1570,15 Pará,27125004.59,2013-12-01,Norte,27.12500459
1571,15 Pará,29767266.18,2014-01-01,Norte,29.76726618
1572,15 Pará,27835380.47,2014-02-01,Norte,27.83538047
1573,15 Pará,29163415.18,2014-03-01,Norte,29.16341518
1574,15 Pará,29555562.23,2014-04-01,Norte,29.55556223
1575,15 Pará,29906534.73,2014-05-01,Norte,29.90653473
1576,15 Pará,28163413.4,2014-06-01,Norte,28.1634134
1577,15 Pará,29162727.48,2014-07-01,Norte,29.16272748
1578,15 Pará,29042208.36,2014-08-01,Norte,29.04220836
1579,15 Pará,29657868.87,2014-09-01,Norte,29.65786887
1580,15 Pará,28900904.08,2014-10-01,Norte,28.900904079999997
1581,15 Pará,29550827.16,2014-11-01,Norte,29.55082716
1582,15 Pará,27962491.97,2014-12-01,Norte,27.96249197
1583,15 Pará,28691072.01,2015-01-01,Norte,28.691072010000003
1584,15 Pará,26549566.21,2015-02-01,Norte,26.549566210000002
1585,15 Pará,31911102.11,2015-03-01,Norte,31.911102109999998
1586,15 Pará,29750854.64,2015-04-01,Norte,29.75085464
1587,15 Pará,31054967.78,2015-05-01,Norte,31.054967780000002
1588,15 Pará,29235281.56,2015-06-01,Norte,29.235281559999997
1589,15 Pará,29501440.59,2015-07-01,Norte,29.50144059
1590,15 Pará,28931804.95,2015-08-01,Norte,28.93180495
1591,15 Pará,29476810.94,2015-09-01,Norte,29.47681094
1592,15 Pará,29458486.92,2015-10-01,Norte,29.458486920000002
1593,15 Pará,28477062.76,2015-11-01,Norte,28.477062760000003
1594,15 Pará,27489497.15,2015-12-01,Norte,27.48949715
1595,15 Pará,28500205.13,2016-01-01,Norte,28.500205129999998
1596,15 Pará,27179920.78,2016-02-01,Norte,27.17992078
1597,15 Pará,31117998.99,2016-03-01,Norte,31.117998989999997
1598,15 Pará,30192626.29,2016-04-01,Norte,30.19262629
1599,15 Pará,31099655.36,2016-05-01,Norte,31.09965536
1600,15 Pará,30920858.9,2016-06-01,Norte,30.9208589
1601,15 Pará,29971249.77,2016-07-01,Norte,29.97124977
1602,15 Pará,32160799.99,2016-08-01,Norte,32.16079999
1603,15 Pará,32271083.66,2016-09-01,Norte,32.27108366
1604,15 Pará,30090090.28,2016-10-01,Norte,30.090090280000002
1605,15 Pará,30190160.1,2016-11-01,Norte,30.1901601
1606,15 Pará,29399653.85,2016-12-01,Norte,29.39965385
1607,15 Pará,31598256.46,2017-01-01,Norte,31.59825646
1608,15 Pará,28219353.4,2017-02-01,Norte,28.2193534
1609,15 Pará,34021215.17,2017-03-01,Norte,34.021215170000005
1610,15 Pará,30540036.73,2017-04-01,Norte,30.54003673
1611,15 Pará,33921112.99,2017-05-01,Norte,33.921112990000005
1612,15 Pará,31808597.47,2017-06-01,Norte,31.80859747
1613,15 Pará,32133134.42,2017-07-01,Norte,32.133134420000005
1614,15 Pará,33770556.65,2017-08-01,Norte,33.770556649999996
1615,15 Pará,32979925.38,2017-09-01,Norte,32.97992538
1616,15 Pará,33665042.35,2017-10-01,Norte,33.66504235
1617,15 Pará,33475545.29,2017-11-01,Norte,33.47554529
1618,15 Pará,32067934.67,2017-12-01,Norte,32.06793467
1619,15 Pará,33615836.09,2018-01-01,Norte,33.61583609
1620,15 Pará,30623491.62,2018-02-01,Norte,30.62349162
1621,15 Pará,34121931.0,2018-03-01,Norte,34.121931
1622,15 Pará,35039954.2,2018-04-01,Norte,35.039954200000004
1623,15 Pará,35424611.06,2018-05-01,Norte,35.424611060000004
1624,15 Pará,34160283.18,2018-06-01,Norte,34.16028318
1625,15 Pará,34484949.49,2018-07-01,Norte,34.484949490000005
1626,15 Pará,35618364.04,2018-08-01,Norte,35.618364039999996
1627,15 Pará,34380916.9,2018-09-01,Norte,34.380916899999995
1628,15 Pará,38441090.5,2018-10-01,Norte,38.4410905
1629,15 Pará,33583538.08,2018-11-01,Norte,33.58353808
1630,15 Pará,32789354.87,2018-12-01,Norte,32.789354870000004
1631,15 Pará,34513534.8,2019-01-01,Norte,34.513534799999995
1632,15 Pará,31885919.67,2019-02-01,Norte,31.885919670000003
1633,15 Pará,33236155.79,2019-03-01,Norte,33.23615579
1634,15 Pará,31008924.95,2019-04-01,Norte,31.00892495
1635,15 Pará,31064106.5,2019-05-01,Norte,31.0641065
1636,15 Pará,28543179.3,2019-06-01,Norte,28.543179300000002
1637,15 Pará,36713929.36,2019-07-01,Norte,36.71392936
1638,15 Pará,36462011.47,2019-08-01,Norte,36.46201147
1639,15 Pará,36790758.67,2019-09-01,Norte,36.79075867
1640,15 Pará,36974859.69,2019-10-01,Norte,36.974859689999995
1641,15 Pará,35555518.0,2019-11-01,Norte,35.555518
1642,15 Pará,35222625.8,2019-12-01,Norte,35.222625799999996
1643,15 Pará,37009819.17,2020-01-01,Norte,37.00981917
1644,15 Pará,34635702.52,2020-02-01,Norte,34.63570252
1645,15 Pará,34749098.46,2020-03-01,Norte,34.74909846
1646,15 Pará,28714969.96,2020-04-01,Norte,28.71496996
1647,15 Pará,41248502.78,2020-05-01,Norte,41.24850278
1648,15 Pará,35396030.78,2020-06-01,Norte,35.396030780000004
1649,15 Pará,27618727.51,2020-07-01,Norte,27.618727510000003
1650,21 Maranhão,13452263.93,2008-02-01,Nordeste,13.452263929999999
1651,21 Maranhão,14750895.33,2008-03-01,Nordeste,14.75089533
1652,21 Maranhão,15148647.11,2008-04-01,Nordeste,15.148647109999999
1653,21 Maranhão,14543679.92,2008-05-01,Nordeste,14.54367992
1654,21 Maranhão,14553978.06,2008-06-01,Nordeste,14.55397806
1655,21 Maranhão,14536700.2,2008-07-01,Nordeste,14.536700199999999
1656,21 Maranhão,14609872.57,2008-08-01,Nordeste,14.60987257
1657,21 Maranhão,15317881.85,2008-09-01,Nordeste,15.31788185
1658,21 Maranhão,15617699.59,2008-10-01,Nordeste,15.617699589999999
1659,21 Maranhão,15643973.86,2008-11-01,Nordeste,15.64397386
1660,21 Maranhão,14644528.47,2008-12-01,Nordeste,14.644528470000001
1661,21 Maranhão,16509174.38,2009-01-01,Nordeste,16.50917438
1662,21 Maranhão,15323800.01,2009-02-01,Nordeste,15.32380001
1663,21 Maranhão,19000528.61,2009-03-01,Nordeste,19.00052861
1664,21 Maranhão,17947811.13,2009-04-01,Nordeste,17.947811129999998
1665,21 Maranhão,18274483.44,2009-05-01,Nordeste,18.27448344
1666,21 Maranhão,18108112.36,2009-06-01,Nordeste,18.10811236
1667,21 Maranhão,18026071.2,2009-07-01,Nordeste,18.0260712
1668,21 Maranhão,18566524.68,2009-08-01,Nordeste,18.56652468
1669,21 Maranhão,18710607.19,2009-09-01,Nordeste,18.71060719
1670,21 Maranhão,19044993.31,2009-10-01,Nordeste,19.04499331
1671,21 Maranhão,18373019.22,2009-11-01,Nordeste,18.37301922
1672,21 Maranhão,17558736.88,2009-12-01,Nordeste,17.558736879999998
1673,21 Maranhão,19282093.56,2010-01-01,Nordeste,19.28209356
1674,21 Maranhão,17569101.52,2010-02-01,Nordeste,17.56910152
1675,21 Maranhão,21316090.03,2010-03-01,Nordeste,21.31609003
1676,21 Maranhão,19804547.24,2010-04-01,Nordeste,19.804547239999998
1677,21 Maranhão,20646225.47,2010-05-01,Nordeste,20.646225469999997
1678,21 Maranhão,19887224.9,2010-06-01,Nordeste,19.8872249
1679,21 Maranhão,20272804.23,2010-07-01,Nordeste,20.272804230000002
1680,21 Maranhão,20504334.4,2010-08-01,Nordeste,20.504334399999998
1681,21 Maranhão,20002266.78,2010-09-01,Nordeste,20.002266780000003
1682,21 Maranhão,19676260.18,2010-10-01,Nordeste,19.67626018
1683,21 Maranhão,19181018.8,2010-11-01,Nordeste,19.1810188
1684,21 Maranhão,18372770.76,2010-12-01,Nordeste,18.37277076
1685,21 Maranhão,20558875.99,2011-01-01,Nordeste,20.558875989999997
1686,21 Maranhão,19977629.75,2011-02-01,Nordeste,19.97762975
1687,21 Maranhão,21051962.55,2011-03-01,Nordeste,21.051962550000002
1688,21 Maranhão,20427859.83,2011-04-01,Nordeste,20.42785983
1689,21 Maranhão,20394245.38,2011-05-01,Nordeste,20.394245379999997
1690,21 Maranhão,19651953.64,2011-06-01,Nordeste,19.651953640000002
1691,21 Maranhão,19996700.68,2011-07-01,Nordeste,19.99670068
1692,21 Maranhão,21580703.66,2011-08-01,Nordeste,21.58070366
1693,21 Maranhão,20245794.42,2011-09-01,Nordeste,20.245794420000003
1694,21 Maranhão,20333768.64,2011-10-01,Nordeste,20.33376864
1695,21 Maranhão,20641565.65,2011-11-01,Nordeste,20.641565649999997
1696,21 Maranhão,20042052.18,2011-12-01,Nordeste,20.04205218
1697,21 Maranhão,21667842.68,2012-01-01,Nordeste,21.66784268
1698,21 Maranhão,19843187.4,2012-02-01,Nordeste,19.843187399999998
1699,21 Maranhão,22311315.33,2012-03-01,Nordeste,22.31131533
1700,21 Maranhão,21936710.14,2012-04-01,Nordeste,21.93671014
1701,21 Maranhão,23865479.84,2012-05-01,Nordeste,23.86547984
1702,21 Maranhão,21477051.21,2012-06-01,Nordeste,21.477051210000003
1703,21 Maranhão,22217034.78,2012-07-01,Nordeste,22.217034780000002
1704,21 Maranhão,22983350.39,2012-08-01,Nordeste,22.983350390000002
1705,21 Maranhão,21299563.46,2012-09-01,Nordeste,21.29956346
1706,21 Maranhão,20978124.04,2012-10-01,Nordeste,20.97812404
1707,21 Maranhão,19399117.4,2012-11-01,Nordeste,19.399117399999998
1708,21 Maranhão,18634163.75,2012-12-01,Nordeste,18.63416375
1709,21 Maranhão,25200362.51,2013-01-01,Nordeste,25.20036251
1710,21 Maranhão,21445241.15,2013-02-01,Nordeste,21.445241149999998
1711,21 Maranhão,23985012.99,2013-03-01,Nordeste,23.985012989999998
1712,21 Maranhão,24523122.2,2013-04-01,Nordeste,24.5231222
1713,21 Maranhão,24949082.24,2013-05-01,Nordeste,24.94908224
1714,21 Maranhão,23923607.23,2013-06-01,Nordeste,23.923607230000002
1715,21 Maranhão,24260327.35,2013-07-01,Nordeste,24.26032735
1716,21 Maranhão,24690945.46,2013-08-01,Nordeste,24.690945460000002
1717,21 Maranhão,24827957.99,2013-09-01,Nordeste,24.827957989999998
1718,21 Maranhão,25946591.04,2013-10-01,Nordeste,25.946591039999998
1719,21 Maranhão,24020335.21,2013-11-01,Nordeste,24.020335210000002
1720,21 Maranhão,23174815.8,2013-12-01,Nordeste,23.1748158
1721,21 Maranhão,25507397.81,2014-01-01,Nordeste,25.507397809999997
1722,21 Maranhão,23796543.82,2014-02-01,Nordeste,23.79654382
1723,21 Maranhão,26335073.33,2014-03-01,Nordeste,26.335073329999997
1724,21 Maranhão,26008999.98,2014-04-01,Nordeste,26.00899998
1725,21 Maranhão,26222404.44,2014-05-01,Nordeste,26.222404440000002
1726,21 Maranhão,24688685.01,2014-06-01,Nordeste,24.68868501
1727,21 Maranhão,26226955.69,2014-07-01,Nordeste,26.22695569
1728,21 Maranhão,26179528.67,2014-08-01,Nordeste,26.179528670000003
1729,21 Maranhão,26066680.11,2014-09-01,Nordeste,26.06668011
1730,21 Maranhão,26207062.17,2014-10-01,Nordeste,26.20706217
1731,21 Maranhão,24976037.03,2014-11-01,Nordeste,24.97603703
1732,21 Maranhão,22979116.71,2014-12-01,Nordeste,22.97911671
1733,21 Maranhão,24748723.11,2015-01-01,Nordeste,24.74872311
1734,21 Maranhão,23003880.1,2015-02-01,Nordeste,23.0038801
1735,21 Maranhão,28109203.87,2015-03-01,Nordeste,28.10920387
1736,21 Maranhão,27547788.24,2015-04-01,Nordeste,27.54778824
1737,21 Maranhão,27851200.22,2015-05-01,Nordeste,27.85120022
1738,21 Maranhão,25355645.36,2015-06-01,Nordeste,25.35564536
1739,21 Maranhão,27145080.93,2015-07-01,Nordeste,27.14508093
1740,21 Maranhão,27057062.67,2015-08-01,Nordeste,27.05706267
1741,21 Maranhão,26095608.0,2015-09-01,Nordeste,26.095608
1742,21 Maranhão,26479823.13,2015-10-01,Nordeste,26.47982313
1743,21 Maranhão,24295018.99,2015-11-01,Nordeste,24.29501899
1744,21 Maranhão,23481603.93,2015-12-01,Nordeste,23.48160393
1745,21 Maranhão,25305264.4,2016-01-01,Nordeste,25.3052644
1746,21 Maranhão,24750477.1,2016-02-01,Nordeste,24.7504771
1747,21 Maranhão,27033644.24,2016-03-01,Nordeste,27.033644239999997
1748,21 Maranhão,26497811.67,2016-04-01,Nordeste,26.49781167
1749,21 Maranhão,27613876.63,2016-05-01,Nordeste,27.61387663
1750,21 Maranhão,26541084.89,2016-06-01,Nordeste,26.54108489
1751,21 Maranhão,25983883.92,2016-07-01,Nordeste,25.98388392
1752,21 Maranhão,27761289.88,2016-08-01,Nordeste,27.76128988
1753,21 Maranhão,26258057.33,2016-09-01,Nordeste,26.25805733
1754,21 Maranhão,25343093.27,2016-10-01,Nordeste,25.34309327
1755,21 Maranhão,23760593.44,2016-11-01,Nordeste,23.76059344
1756,21 Maranhão,21545188.48,2016-12-01,Nordeste,21.54518848
1757,21 Maranhão,25914947.43,2017-01-01,Nordeste,25.914947429999998
1758,21 Maranhão,24696922.36,2017-02-01,Nordeste,24.69692236
1759,21 Maranhão,28668475.11,2017-03-01,Nordeste,28.66847511
1760,21 Maranhão,26096854.7,2017-04-01,Nordeste,26.096854699999998
1761,21 Maranhão,29026652.11,2017-05-01,Nordeste,29.02665211
1762,21 Maranhão,27315185.49,2017-06-01,Nordeste,27.315185489999998
1763,21 Maranhão,28479060.68,2017-07-01,Nordeste,28.47906068
1764,21 Maranhão,29340983.81,2017-08-01,Nordeste,29.340983809999997
1765,21 Maranhão,27271119.78,2017-09-01,Nordeste,27.271119780000003
1766,21 Maranhão,28743285.7,2017-10-01,Nordeste,28.743285699999998
1767,21 Maranhão,28083157.75,2017-11-01,Nordeste,28.08315775
1768,21 Maranhão,27083233.19,2017-12-01,Nordeste,27.08323319
